Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/19/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Myanmar,MMR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,69.03039074,71.55963303,70.15834348,67.13947991,57.97546012,58.51648352,60.20151134,59.21158488,57.46268657,53.53059852,61.64874552,59.72938144,59.28358209,53.49206349,47.33364795,46.4142539,44.13793103,42.00359389,49.71932638,48.14366425,46.32050803,50.66755674,50.36927622,44.9081803,40.04932182,41.8504436,37.93025872,22.92824354,22.37551196,36.96756546,38.85689913,41.65351223,38.24884793,42.93100374,49.81715426,53.9422453,56.55571183,61.4768952,75.47386559,67.67864245,76.18565059,72.36302646,72.04213277,62.36490782,58.85410144,,,,,
Middle East & North Africa (excluding high income),MNA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,37.94948043,38.44802218,30.22810495,32.031668,29.90949788,30.75885857,30.87247002,32.16880594,28.29221787,26.0947571,24.57771807,21.79321955,17.89091227,16.13337669,14.40848788,14.84040298,15.5442687,14.14663124,14.16349265,12.44344037,11.68305679,11.71781128,11.22765906,9.806570362,9.365052055,9.449010795,8.942614707,8.4880077,7.617813031,6.543276422,6.997220293,6.544209774,7.443135699,7.029633877,8.886523195,8.589705795,8.355793897,4.903349099,4.918683692,5.424426133,5.365435894,5.381127063,5.661162211,4.765870167,4.390155756,,,,,
Montenegro,MNE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.15363128,59.28184282,59.8880597,54.42008487,75.03623188,68.37394331,45.3313253,51.93389592,63.47275032,55.21588402,49.65034965,,,,,
Mongolia,MNG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Northern Mariana Islands,MNP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,33.23442136,32.12669683,29.79719189,89.42436412,86.42384106,87.16119829,87.99435028,91.78082192,86.73469388,65.15151515,24.56896552,59.62441315,56.59472422,61.30653266,68.18181818,55.80645161,53.57142857,49.25816024,60.16949153,62.55506608,68.57749469,78.125,87.75510204,92.65822785,92.89215686,94.32773109,97.21393035,99.60664336,99.68871595,99.54620462,99.62978544,99.70106986,99.66076831,99.6073075,99.84192699,99.86428717,99.91913411,99.91406095,99.92336261,99.88599544,99.88116459,99.86153238,97.65693186,91.15757439,86.41088736,,,,,
Mauritania,MRT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,33.78378378,41.46341463,39.57219251,19.23076923,25,20.37037037,18.18181818,10.79365079,16.61971831,23.38028169,16.57458564,25.8953168,9.433962264,17.10526316,29.33673469,25.05694761,28.74743326,18.18181818,25.12733447,10.8974359,8.868144691,12.15053763,10.5156724,7.251908397,11.5780446,8.248232522,6.647605432,6.827048114,1.892744479,5.399325084,3.715332287,4.41025641,5.667627281,5.635103926,5.061619718,3.276595745,3.407707911,4.223699648,4.734187039,3.756043139,2.050530941,2.645691813,3.289473684,3.098399728,4.070737404,,,,,
Malawi,MWI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,27.56258235,26.75631811,23.21391159,18.95252449,17.36351071,14.63866584,10.22606383,10.85008477,11.91150828,13.89192955,14.33336422,12.63792225,13.5836338,24.87269024,24.97992505,25.30531275,28.23603697,29.32513435,24.37834069,17.33142162,16.60138596,14.87431359,14.02746193,16.68542199,13.68615547,10.08829936,6.691083738,7.996903362,11.53557249,10.05847953,9.927691182,7.143530553,6.442034434,7.085217053,6.278954435,7.171323611,6.655318102,7.628756352,5.998982785,5.186479252,5.896731773,6.739047931,7.651718854,9.078518197,9.275061117,,,,,
North America,NAC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,27.75554339,27.02430844,26.9251218,24.84462315,24.84456287,24.80739556,23.86925631,24.61783783,22.68520461,23.389043,22.27773214,22.11553345,21.5727563,20.56904048,22.96083176,22.08373103,20.48358937,17.32622136,19.48797188,19.36442045,18.91382633,18.71195419,20.6171201,21.0420281,20.34215369,19.06466796,19.43651346,17.20321898,15.32832086,15.087426,15.45903832,15.84257004,15.04936117,15.45999373,14.78092936,15.77704221,16.71962748,16.10006517,14.37681898,14.00101409,13.20201762,11.77222045,13.34011448,13.25931822,12.88323336,12.96866144,13.18930887,12.45700815,12.7419069,13.48602097,12.37039179,14.04642314,13.41723772,13.37382787,12.90641319,12.70890268,,,,,
Namibia,NAM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.17638589,98.20512821,82.86203942,76.88787185,96.84030743,95.63269877,95.01557632,97.35034347,96.69148056,99.21819474,100,99.58012596,99.85925405,99.12980421,99.75903614,94.14694894,97.84263959,88.74045802,94.56375839,95.55555556,98.18181818,97.80888618,95.56724267,99.13217623,97.78645833,,,,,
New Caledonia,NCL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Nigeria,NGA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,83.41282459,64.68484578,70.78095238,86.96982947,69.08198614,70.79883098,61.29853596,50.75343962,52.64415419,38.8199191,30.73559671,28.98499766,22.82795822,29.69723954,30.24165933,33.71725803,29.15224146,34.39162519,32.31093421,32.58560499,41.8648973,40.84535526,38.41433988,35.81224647,34.68499716,33.86074001,34.70248806,38.21719277,38.21244328,38.21552251,38.21627215,38.21768392,36.90051526,33.40061792,33.00055227,27.10082215,27.09983462,27.10090005,22.90033878,24.40182229,21.76148554,19.71364871,18.43991275,17.59131293,18.19512506,,,,,
Nicaragua,NIC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,33.16993464,52.19858156,54.71976401,49.75609756,46.37188209,43.05283757,23.35640138,28.55887522,48.30230011,51.14427861,48.05825243,42.41516966,28.70159453,25.16059957,25.58139535,24.55993294,31.3771518,30.234375,34.31686979,27.65957447,22.36230922,15.68029286,27.83861671,21.93585338,21.94070081,21.62568991,19.90220049,13.06266549,18.14404432,8.932369205,7.817460317,11.5648855,10.71428571,10.98562628,14.19206817,9.827696235,9.538653367,15.88812853,8.601216334,13.77425526,11.61087866,10.39444307,10.94575132,8.884390463,6.442454684,,,,,
Netherlands,NLD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004765914,0.004467078,0.001461582,0.002873109,0.05065024,0.118108048,0.139815014,0.155325731,0.119234308,0.125208159,0.108418446,0.093651593,0.106330109,0.122921583,0.103782288,0.15842733,0.124915922,0.114606016,0.074366337,0.093860533,0.088069575,0.107251626,0.101744877,0.094837846,0.086198556,0.08803555,0.050016233,0.100679587,0.11205473,0.108298362,0.084491687,,,,,
Norway,NOR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,99.30034347,99.34301623,99.66952553,99.47459281,99.60654706,99.80221998,99.65245124,99.81086851,99.83748736,99.5955142,99.36572872,99.55452714,99.74109362,99.77817032,99.9269435,99.90826992,99.88296822,99.68304937,99.83547545,99.83566701,99.83641791,99.86338357,99.71110416,99.69719552,99.69217735,99.6631915,99.5189622,99.48941745,99.56554348,99.58031607,99.61681098,99.61198593,99.62343739,99.5948813,99.39460306,99.4175488,99.20151292,99.34928593,99.37473697,99.31718008,99.51372175,99.28787492,99.33353808,98.88533688,98.79571689,98.86553244,98.47139958,98.19560362,98.47518007,95.65121126,94.73539006,95.1887315,96.65584681,96.04154801,95.90302069,95.8255166,,,,,
Nepal,NPL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,77.90697674,78.5046729,77.88461538,85.71428571,85.22727273,90.20979021,88.53503185,87.93103448,88.08290155,93.5483871,96.04743083,98.45679012,99.1643454,98.96373057,99.30232558,99.81515712,98.93617021,96.23287671,99.8603352,99.88610478,96.56652361,94.69525959,93.35476956,91.98019802,96.90635452,96.72399672,90.84687767,90.48,95.46684709,98.37251356,99.03588645,99.81158738,99.82355536,99.4210091,99.36833794,99.52692868,99.67765043,99.6799431,99.58266453,99.90648379,99.94272623,99.46509009,99.71566676,99.78930735,99.80017128,,,,,
Nauru,NRU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,79.75064488,79.3713682,84.43896424,75.65882996,79.03877221,80.37798777,81.8299974,85.38963792,84.45520581,78.01697999,81.40599299,84.74609123,81.04808948,77.25433058,75.40365413,82.05115736,69.57028337,66.84073107,72.93916487,84.6481297,83.76703841,83.2367726,72.03444133,76.23900653,73.27890958,71.08281633,76.24580067,75.81470417,77.4907996,70.67733912,71.85185185,68.75300336,64.11807624,68.53683443,74.12699779,76.3462925,71.77912428,62.66943329,67.31096459,60.59973028,62.25443983,54.78368543,61.21243447,57.92481055,63.61406951,54.28458388,54.05944681,54.02600965,50.9589291,55.72917865,55.08863353,56.46426725,51.73730345,53.25182583,55.89472474,55.50277118,,,,,
OECD members,OED,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,31.57031505,30.89912489,29.50347324,28.6089692,27.15209632,27.92145704,27.34457082,26.40864988,24.85917857,23.88977429,22.49261896,22.82669428,22.07904515,20.47969518,22.40546201,22.04661649,19.86363777,19.22712845,19.69350411,19.88607452,19.29410003,19.40633238,20.0808622,20.23102562,19.32660126,18.52555635,18.16520291,17.27807686,16.80917271,15.49549225,15.6598377,15.72452988,15.4599795,16.07989172,15.14202189,15.71608369,15.71066693,15.43736539,14.63412339,14.32725387,13.98633223,13.12745995,13.23745738,12.86493436,12.89101143,12.6479944,12.77973816,12.23686558,12.70933722,13.05489095,12.73525856,13.1908457,13.21265331,13.42554967,13.33591881,13.04374474,,,,,
Oman,OMN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Other small states,OSS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,19.7429333,19.83807485,21.44568849,22.51704954,21.14247447,19.80081993,19.49488311,18.30112582,16.85207128,16.11617488,15.53971595,15.87675671,15.53851296,12.11115575,11.48630438,11.31932042,11.18216477,11.06853639,10.87510407,10.21083207,13.79893045,13.46174655,13.33559782,12.81940511,14.11261554,13.09192726,13.04299391,13.57600156,14.10437792,14.41597441,13.99136486,14.3138845,13.50693579,13.0602826,14.58330222,13.6514446,13.08153654,16.31217861,16.62576274,15.52252826,13.90846203,13.6775846,14.16226079,13.00661367,13.37176918,,,,,
Pakistan,PAK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,48.5868991,48.5868991,51.98758505,45.73036187,43.84870737,52.6744186,47.66939413,60.13737374,58.0781713,58.19420329,56.30058523,53.85006784,57.699142,58.63850409,53.21479807,53.94505452,53.13033481,50.43667462,49.04482529,44.92607438,44.55886649,43.25343167,38.37617976,42.68135562,40.74301666,35.27780127,35.49191537,34.31099835,29.32198237,25.24223384,26.15076626,29.52419951,33.33415811,29.97932943,32.96200963,32.53438954,30.00909462,30.32658051,29.46086811,33.70380573,29.98948365,31.06059818,30.62473577,30.35293678,30.67264412,,,,,
Panama,PAN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,9.232480534,8.242303873,8.651399491,8.840700584,7.833733014,9.801136364,22.93207801,47.86950732,45.23943662,53.200883,70.32156036,51.43678161,38.67798124,67.48077793,79.7107438,81.02048705,76.07637589,85.93200469,84.53488372,83.16422398,72.97491039,65.13951085,72.92659676,71.1395418,68.71270247,78.53033473,71.66131819,51.06179909,68.23144105,69.94065889,48.7704918,64.25467599,50.6276901,65.59625065,63.90938733,59.77625647,57.4039653,61.82101167,56.35574837,56.80617635,52.39069292,62.62931536,57.5351641,54.20480241,60.77117327,,,,,
Peru,PER,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,72.02150899,70.53117048,71.60660661,71.68774052,73.03941216,73.18089944,69.85507246,70.65267001,72.35535406,69.88336158,74.36755952,74.01269394,75.89402734,73.986228,77.46676575,77.69539697,77.66671427,76.91115702,76.54258032,75.81836616,79.35368043,73.8378296,79.67990276,80.34161099,79.41650149,77.13640574,73.56104084,74.30955585,76.33403361,81.18911319,84.73385311,82.06341264,80.84976444,72.25314368,70.90081964,72.01915345,65.31355451,58.71107,59.19098667,55.84285316,55.03658568,53.42640546,51.27798465,48.54787211,49.14095045,,,,,
Philippines,PHL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,14.21962688,18.08844945,16.45940015,18.98613754,14.56896552,18.05430447,17.20933022,19.55688822,20.0452026,19.44244048,18.49538548,24.9197356,24.39163665,28.6878993,23.1737479,25.52671258,25.35877683,23.02579101,20.05926157,17.16273676,18.924715,19.23796397,18.56640648,19.14123125,15.24989321,12.18432825,18.92257193,17.2201369,15.09883103,14.51090433,14.86588591,15.3564344,14.82666572,17.50347815,14.36479844,16.18355502,15.80723826,11.51870332,14.01931306,14.05905021,13.31145537,11.82599467,10.51411792,,,,,
Palau,PLW,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2.158322519,1.873449132,2.132111752,1.751441488,1.736881005,2.046316174,1.892091648,1.8683743,1.811757495,1.350990727,2.74927426,2.256352733,1.976461306,1.735233828,2.324944396,2.056124979,1.587102501,1.79664907,1.694738579,1.546850657,1.942269371,1.872442587,1.323986202,1.348620381,1.059857883,1.365157524,1.121992206,1.157983533,1.263022943,1.122670407,1.05419782,1.073624254,1.153136884,1.12916322,1.300133539,1.376950132,1.367621854,1.391421577,1.640252609,1.539274719,1.470937461,1.617717661,1.599309469,1.113933164,1.364798427,1.416718697,1.270184867,1.48147215,1.390989593,1.57158833,1.858818886,1.429026839,1.259654569,1.486995647,1.377217554,1.114755295,,,,,
Pre-demographic dividend,PRE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,52.82746551,55.34287984,54.48650713,60.61962626,58.96942179,58.11787158,56.41201369,52.48331791,51.11229505,48.35530203,49.18308427,46.37605795,41.85771113,39.59237337,40.86576692,39.58082538,39.8924296,41.02517632,41.22522008,41.01388024,43.35973145,38.67479333,38.50807148,36.4785189,36.10224227,35.5332382,34.85381572,38.46034287,38.02991592,38.42576112,40.35398594,40.07020732,41.39832837,38.632671,43.83602472,42.096085,42.99884009,39.67871239,39.68769237,38.89143729,36.6209534,37.43875048,35.12131925,32.89586299,31.61138947,,,,,
Puerto Rico,PRI,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,61.64199192,59.28753181,57.17732207,55.27522936,53.55191257,52.75423729,52.004111,51.29740519,50.63045587,50,49.40312213,48.8372093,48.29991282,47.78911565,49.00398406,51.38339921,52.10727969,53.76344086,51.36986301,56.31768953,57.03422053,57.48987854,60.18099548,59.74025974,61.73913043,58.68544601,55.44041451,60,55.37634409,52.57731959,52.47524752,53.70145631,55.81483951,56.88799891,57.31494413,56.25139291,61.70143567,60.62486533,59.16599612,61.85376662,68.65702694,70.18091079,75.82369627,72.58920096,72.79609813,,,,,
Portugal,PRT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,95.08996645,94.48105437,91.19318182,92.65991717,88.3426675,85.22727273,94.53502956,92.17961655,83.06115914,92.05075846,78.03172896,78.1408308,80.15837104,74.80596405,73.26158166,59.90094384,47.65080629,72.34845735,74.05301733,69.58113559,52.70945679,36.30642361,45.06739598,44.45798482,50.87262308,56.84742158,41.88517735,45.53051783,54.56289028,22.7758425,32.26307247,30.38213132,15.55885629,27.49596644,34.00140423,25.14180545,42.8654444,38.37747568,33.35389519,16.91289556,26.10670479,30.39767805,17.08652793,33.79763978,22.01574944,10.24292024,22.6490448,21.51995906,14.95107202,16.74144133,30.07580414,22.24020968,12.33543971,27.16982626,29.96401008,16.88734619,,,,,
Paraguay,PRY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,69.78723404,73.84615385,79.89417989,84.83685221,88.70151771,87.74834437,61.64623468,43.66197183,64.25470333,85.91916558,87.61061947,92.02279202,93.1198102,94.12304867,98.53264857,99.41235729,99.60210775,99.7298379,99.89314922,99.90435902,99.90800995,99.90788843,99.86639522,99.93684268,99.6566991,99.89515481,99.90759673,99.90763123,99.90186646,100,100,100,100,100,100,100,100,100,100,99.99815041,99.99826464,99.99501951,99.99503155,99.98914656,99.99820608,,,,,
West Bank and Gaza,PSE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,30.88846438,30.25483388,28.91170114,27.98507364,26.58711284,27.32648901,26.77324714,25.87039389,24.32859933,23.38497775,21.982729,21.72156688,20.96950899,19.45238749,21.31200118,20.99065923,18.79827727,18.14090489,18.65277547,18.82249983,18.23469585,18.18803925,18.8581913,19.10986216,18.16724795,17.34670334,17.08275127,16.13125103,15.49688905,14.3493108,14.64120722,14.85217423,14.4992862,15.05283793,14.32293875,14.80973456,14.80586832,14.63429757,13.95831247,13.68684397,13.35586019,12.56694305,12.57139642,12.27527904,12.17174871,11.96734941,12.01687948,11.56019969,11.94396623,12.46258953,12.0042256,12.38195152,12.42899147,12.76695542,12.6834943,12.25213037,,,,,
French Polynesia,PYF,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Romania,ROU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,11.39301465,16.90416446,16.13330768,17.27609963,17.42521547,13.91377476,15.61194828,16.51855887,17.46261531,18.72536526,18.15991331,17.19915267,14.28693424,15.80364742,17.70169038,14.32205411,15.1315523,19.61711054,18.03272205,17.74401717,25.68174216,21.58870745,23.01535799,23.66149158,28.16623359,25.6805216,30.63799258,35.29048901,36.06783672,28.45534717,27.70393198,29.31579428,24.04606456,29.22706597,34.01107502,29.27731789,25.88815203,26.4717655,26.90289396,32.79994721,23.75522186,20.52948583,25.55179718,28.84267354,25.231334,,,,,
Russian Federation,RUS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.33213449,15.6880551,17.04030939,18.14362636,20.00020574,20.41975447,18.12032154,18.79367335,19.18410921,18.98533975,18.72024991,19.5538679,18.24072991,17.03568085,18.90763035,18.15437797,17.44230856,17.47070996,15.86653326,17.59344272,16.06798853,15.74965266,15.51444713,17.12867664,16.49831079,15.76476859,,,,,
Rwanda,RWA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,42.7573634,39.51990502,40.77943646,37.36384134,39.4221585,38.19436692,39.41064822,44.43891164,42.27415137,40.82989001,39.49931207,36.3339026,35.47638658,34.6948531,30.58808309,29.73761377,25.19112821,27.03716395,26.10185437,27.07103924,25.48869456,23.70453446,22.15977007,24.02910172,20.27444401,18.1152335,18.26598938,18.7335179,16.66116856,14.54766672,14.22617078,13.36605892,14.84255314,15.05334275,17.00725156,17.39683783,16.88007664,15.30562426,13.85432335,14.43712991,14.59933189,12.50858872,13.85813103,12.42871324,11.49449856,,,,,
Saudi Arabia,SAU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Sudan,SDN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,49.49494949,64.71631206,70,71.82662539,72.60869565,75.30040053,66.08478803,63.00578035,61.7219917,70.0122399,70.03567182,70.03329634,69.98928189,69.98992951,59.96745321,65.17189836,65.19216824,64.73149492,65.56776557,63.23432343,62.49247441,66.64626683,64.70937129,60.33369214,52.14592275,52.06010664,49.02325581,53.05188199,49.93809327,46.04904632,44.64788732,41.61008729,34.67501491,31.92962215,32.95870361,30.3030303,28.89862577,26.57101344,49.73039593,82.70436058,76.48728563,70.14624841,80.8537534,78.34915612,64.53590864,,,,,
Senegal,SEN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.491193738,15.68901304,12.94169611,10.49528302,9.594095941,6.814759036,8.231488138,8.362491253,8.22496749,8.156140908,8.405797101,8.649255827,8.64064603,8.647281922,,,,,
Singapore,SGP,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Solomon Islands,SLB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,70.73170732,54.7029703,53.65321701,56.65322581,28.88888889,16.94036301,31.90993789,46.86840253,67.96308504,64.79452055,38.91660727,31.71929825,52.14285714,53.84138786,68.64009379,73.668462,59.90491284,65.72438163,70.19704433,74.30117223,55.20243796,59.44584383,54.54545455,46.01207499,44.44108761,55.74304322,39.84941439,41.48344371,47.96416938,34.79419603,29.61078606,27.45239817,33.13743219,30.83074189,34.60501762,34.69496021,29.92600241,34.14879357,25.98411602,34.82620321,33.05934572,29.61359628,28.53954082,27.60726338,22.5914176,,,,,
San Marino,SMR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12933477,28.86610985,31.08693269,32.40740741,32.40740741,35.36663186,40.89219331,34.07822721,34.09860347,41.06554924,35.14938489,35.43979505,33.51397604,27.85443646,29.50963222,32.98788178,30.05674187,27.46101231,25.96725584,27.94612795,31.77457713,22.79349884,25.67250007,26.01014607,32.89780542,26.81207607,,,,,
